elapsed_time_s,speed_mps
69.121,3.9791
69.121,3.9803
69.121,3.9814
69.121,3.9825
69.121,3.9836
69.121,3.9847
69.124,3.9857
69.129,3.9867
69.172,3.9876
69.173,3.9886
69.173,3.9895
69.173,3.9904
69.173,3.9912
69.173,3.9921
69.173,3.9928
69.173,3.9936
69.174,3.9943
69.179,3.9950
69.221,3.9957
69.221,3.9963
69.221,3.9969
69.221,3.9975
69.221,3.9980
69.221,3.9986
69.221,3.9990
69.221,3.9995
69.224,3.9999
69.229,4.0003
69.273,4.0006
69.273,4.0010
69.273,4.0013
69.273,4.0016
69.273,4.0018
69.273,4.0021
69.273,4.0022
69.273,4.0024
69.275,4.0025
69.279,4.0027
69.320,4.0027
69.320,4.0028
69.320,4.0028
69.320,4.0029
69.320,4.0028
69.320,4.0028
69.320,4.0027
69.320,4.0027
69.324,4.0025
69.329,4.0024
69.376,4.0022
69.377,4.0020
69.377,4.0018
69.377,4.0016
69.377,4.0013
69.377,4.0010
69.377,4.0007
69.377,4.0004
69.377,4.0000
69.379,3.9997
69.384,3.9992
69.429,3.9988
69.429,3.9984
69.429,3.9980
69.429,3.9974
69.429,3.9970
69.429,3.9964
69.429,3.9959
69.429,3.9954
69.429,3.9948
69.434,3.9942
69.477,3.9936
69.477,3.9930
69.477,3.9924
69.477,3.9917
69.477,3.9910
69.477,3.9903
69.477,3.9896
69.477,3.9889
69.479,3.9882
69.484,3.9874
69.528,3.9867
69.529,3.9859
69.529,3.9851
69.529,3.9843
69.529,3.9835
69.529,3.9826
69.529,3.9818
69.529,3.9809
69.529,3.9801
69.534,3.9792
69.576,3.9784
69.577,3.9774
69.577,3.9765
69.577,3.9756
69.577,3.9747
69.577,3.9737
69.577,3.9727
69.577,3.9717
69.579,3.9708
69.584,3.9697
69.632,3.9687
69.632,3.9677
69.632,3.9667
69.632,3.9656
69.632,3.9646
69.632,3.9634
69.632,3.9624
69.632,3.9612
69.632,3.9602
69.634,3.9590
69.639,3.9579
69.685,3.9567
69.685,3.9555
69.685,3.9543
69.685,3.9531
69.685,3.9519
69.685,3.9507
69.685,3.9494
69.685,3.9481
69.685,3.9468
69.689,3.9455
69.733,3.9442
69.733,3.9428
69.733,3.9413
69.733,3.9399
69.733,3.9383
69.733,3.9367
69.733,3.9350
69.733,3.9332
69.734,3.9313
69.739,3.9295
69.784,3.9274
69.784,3.9253
69.784,3.9232
69.784,3.9209
69.784,3.9185
69.785,3.9160
69.785,3.9134
69.785,3.9107
69.785,3.9079
69.789,3.9050
69.837,3.9020
69.837,3.8988
69.837,3.8955
69.837,3.8921
69.837,3.8886
69.837,3.8849
69.837,3.8811
69.837,3.8772
69.837,3.8731
69.840,3.8689
69.844,3.8645
69.893,3.8600
69.893,3.8553
69.893,3.8505
69.893,3.8456
69.893,3.8405
69.893,3.8352
69.893,3.8298
69.893,3.8242
69.893,3.8184
69.894,3.8125
69.899,3.8065
69.940,3.8002
69.940,3.7939
69.940,3.7873
69.940,3.7806
69.940,3.7737
69.940,3.7666
69.940,3.7594
69.940,3.7520
69.944,3.7444
69.949,3.7366
69.992,3.7287
69.992,3.7206
69.993,3.7123
69.993,3.7038
69.993,3.6952
69.993,3.6864
69.993,3.6774
69.993,3.6682
69.994,3.6589
69.999,3.6493
70.044,3.6397
70.044,3.6297
70.044,3.6197
70.044,3.6095
70.044,3.5990
70.044,3.5884
70.045,3.5776
70.045,3.5667
70.045,3.5556
70.049,3.5443
70.092,3.5328
70.092,3.5211
70.092,3.5093
70.092,3.4973
70.093,3.4851
70.093,3.4727
70.093,3.4602
70.093,3.4475
70.094,3.4346
70.099,3.4216
70.140,3.4083
70.141,3.3949
70.141,3.3814
70.141,3.3677
70.141,3.3538
70.141,3.3397
70.141,3.3255
70.141,3.3110
70.144,3.2965
70.149,3.2818
70.197,3.2669
70.197,3.2519
70.197,3.2365
70.197,3.2213
70.197,3.2059
70.197,3.1902
70.197,3.1744
70.197,3.1584
70.197,3.1423
70.200,3.1261
70.204,3.1096
70.253,3.0931
70.253,3.0763
70.253,3.0596
70.253,3.0427
70.253,3.0256
70.253,3.0084
70.253,2.9909
70.253,2.9735
70.253,2.9559
70.255,2.9382
70.259,2.9203
70.300,2.9023
70.300,2.8842
70.300,2.8660
70.300,2.8476
70.300,2.8293
70.300,2.8108
70.300,2.7922
70.300,2.7735
70.304,2.7546
70.309,2.7357
70.352,2.7166
70.353,2.6975
70.353,2.6783
70.353,2.6590
70.353,2.6396
70.353,2.6201
70.353,2.6006
70.353,2.5810
70.354,2.5613
70.359,2.5417
70.405,2.5218
70.405,2.5020
70.405,2.4821
70.405,2.4622
70.405,2.4422
70.405,2.4222
70.405,2.4023
70.405,2.3823
70.405,2.3623
70.409,2.3425
70.453,2.3226
70.453,2.3027
70.453,2.2829
70.453,2.2632
70.453,2.2434
70.453,2.2239
70.453,2.2044
70.453,2.1849
70.455,2.1654
70.459,2.1463
70.501,2.1272
70.501,2.1081
70.501,2.0890
70.501,2.0703
70.501,2.0517
70.501,2.0332
70.501,2.0149
70.501,1.9967
70.505,1.9785
70.509,1.9609
70.556,1.9433
70.556,1.9259
70.556,1.9087
70.556,1.8916
70.556,1.8749
70.556,1.8583
70.556,1.8421
70.556,1.8261
70.556,1.8103
70.559,1.7949
70.564,1.7797
70.609,1.7647
70.609,1.7501
70.609,1.7359
70.609,1.7219
70.609,1.7082
70.609,1.6948
70.609,1.6818
70.609,1.6689
70.609,1.6568
70.614,1.6448
70.656,1.6333
70.656,1.6220
70.657,1.6111
70.657,1.6008
70.657,1.5907
70.657,1.5811
70.657,1.5718
70.657,1.5629
70.660,1.5546
70.664,1.5466
70.713,1.5391
70.713,1.5319
70.713,1.5253
70.713,1.5190
70.713,1.5132
70.713,1.5079
70.713,1.5030
70.713,1.4985
70.713,1.4945
70.714,1.4910
70.719,1.4879
70.761,1.4852
70.761,1.4830
70.761,1.4813
70.761,1.4800
70.761,1.4791
70.761,1.4787
70.761,1.4787
70.761,1.4792
70.765,1.4801
70.769,1.4814
70.812,1.4831
70.813,1.4853
70.813,1.4879
70.813,1.4909
70.813,1.4942
70.813,1.4980
70.813,1.5022
70.813,1.5068
70.814,1.5116
70.819,1.5169
70.861,1.5225
70.861,1.5286
70.861,1.5349
70.861,1.5416
70.861,1.5485
70.861,1.5559
70.861,1.5635
70.861,1.5715
70.865,1.5797
70.869,1.5882
70.912,1.5970
70.912,1.6061
70.912,1.6154
70.912,1.6251
70.912,1.6349
70.912,1.6450
70.912,1.6553
70.912,1.6659
70.915,1.6767
70.919,1.6875
70.964,1.6987
70.965,1.7101
70.965,1.7216
70.965,1.7335
70.965,1.7453
70.965,1.7575
70.965,1.7698
70.965,1.7823
70.965,1.7947
70.969,1.8076
71.012,1.8203
71.012,1.8333
71.012,1.8464
71.012,1.8596
71.012,1.8730
71.012,1.8864
71.012,1.9000
71.012,1.9137
71.014,1.9275
71.019,1.9414
71.060,1.9553
71.061,1.9693
71.061,1.9834
71.061,1.9976
71.061,2.0118
71.061,2.0263
71.061,2.0406
71.061,2.0550
71.065,2.0695
71.070,2.0840
71.112,2.0985
71.112,2.1130
71.112,2.1275
71.112,2.1420
71.112,2.1565
71.112,2.1711
71.112,2.1854
71.112,2.1998
71.114,2.2141
71.119,2.2285
71.165,2.2428
71.165,2.2571
71.165,2.2712
71.165,2.2853
71.165,2.2992
71.165,2.3132
71.165,2.3271
71.165,2.3409
71.165,2.3545
71.169,2.3680
71.212,2.3815
71.212,2.3949
71.212,2.4080
71.212,2.4212
71.212,2.4342
71.212,2.4472
71.212,2.4599
71.212,2.4725
71.214,2.4850
71.219,2.4974
71.260,2.5096
71.261,2.5217
71.261,2.5336
71.261,2.5453
71.261,2.5569
71.261,2.5684
71.261,2.5796
71.261,2.5908
71.264,2.6018
71.269,2.6126
71.312,2.6232
71.312,2.6336
71.312,2.6439
71.312,2.6540
71.312,2.6638
71.313,2.6736
71.313,2.6830
71.313,2.6924
71.314,2.7015
71.319,2.7105
71.360,2.7193
71.360,2.7279
71.360,2.7362
71.360,2.7443
71.360,2.7522
71.360,2.7600
71.360,2.7675
71.360,2.7748
71.365,2.7819
71.369,2.7889
71.413,2.7955
71.413,2.8020
71.413,2.8083
71.413,2.8144
71.413,2.8203
71.413,2.8258
71.413,2.8312
71.413,2.8364
71.414,2.8414
71.419,2.8462
71.460,2.8507
71.460,2.8550
71.460,2.8591
71.460,2.8630
71.460,2.8666
71.460,2.8701
71.460,2.8732
71.460,2.8762
71.465,2.8790
71.469,2.8816
71.517,2.8838
71.517,2.8859
71.517,2.8878
71.517,2.8894
71.517,2.8909
71.517,2.8920
71.517,2.8930
71.517,2.8938
71.517,2.8943
71.520,2.8946
71.524,2.8946
71.568,2.8945
71.569,2.8941
71.569,2.8935
71.569,2.8927
71.569,2.8917
71.569,2.8905
71.569,2.8890
71.569,2.8873
71.570,2.8854
71.574,2.8833
71.617,2.8809
71.617,2.8784
71.617,2.8756
71.617,2.8727
71.617,2.8695
71.617,2.8661
71.617,2.8625
71.617,2.8587
71.620,2.8546
71.624,2.8504
71.668,2.8459
71.669,2.8414
71.669,2.8365
71.669,2.8315
71.669,2.8262
71.669,2.8208
71.669,2.8152
71.669,2.8094
71.669,2.8034
71.674,2.7972
71.720,2.7908
71.721,2.7843
71.721,2.7775
71.721,2.7706
71.721,2.7635
71.721,2.7562
71.721,2.7488
71.721,2.7411
71.721,2.7333
71.724,2.7254
71.729,2.7172
71.773,2.7089
71.773,2.7004
71.773,2.6919
71.773,2.6831
71.773,2.6742
71.773,2.6651
71.773,2.6558
71.773,2.6465
71.775,2.6369
71.779,2.6273
71.820,2.6174
71.821,2.6075
71.821,2.5974
71.821,2.5872
71.821,2.5769
71.821,2.5665
71.821,2.5559
71.821,2.5451
71.824,2.5343
71.829,2.5234
71.872,2.5123
71.873,2.5010
71.873,2.4899
71.873,2.4785
71.873,2.4670
71.873,2.4554
71.873,2.4437
71.873,2.4320
71.874,2.4203
71.879,2.4083
71.920,2.3963
71.920,2.3841
71.920,2.3721
71.920,2.3597
71.920,2.3476
71.920,2.3352
71.920,2.3229
71.920,2.3102
71.924,2.2978
71.929,2.2853
71.977,2.2728
71.977,2.2601
71.977,2.2475
71.977,2.2348
71.977,2.2221
71.977,2.2093
71.977,2.1966
71.977,2.1837
71.977,2.1710
71.979,2.1581
71.984,2.1454
72.033,2.1326
72.033,2.1199
72.033,2.1072
72.033,2.0945
72.033,2.0818
72.033,2.0692
72.033,2.0565
72.033,2.0439
72.033,2.0314
72.034,2.0190
72.039,2.0066
72.081,1.9943
72.081,1.9820
72.081,1.9699
72.081,1.9577
72.081,1.9457
72.081,1.9338
72.081,1.9221
72.081,1.9104
72.085,1.8988
72.089,1.8874
72.136,1.8761
72.136,1.8649
72.136,1.8540
72.136,1.8431
72.136,1.8324
72.136,1.8219
72.136,1.8115
72.136,1.8014
72.136,1.7914
72.140,1.7817
72.144,1.7721
72.188,1.7627
72.188,1.7536
72.188,1.7447
72.189,1.7360
72.189,1.7276
72.189,1.7195
72.189,1.7115
72.189,1.7039
72.189,1.6965
72.194,1.6894
72.236,1.6825
72.237,1.6760
72.237,1.6698
72.237,1.6639
72.237,1.6582
72.237,1.6529
72.237,1.6480
72.237,1.6433
72.240,1.6390
72.244,1.6350
72.289,1.6314
72.289,1.6281
72.289,1.6252
72.289,1.6226
72.289,1.6204
72.289,1.6186
72.289,1.6171
72.289,1.6160
72.289,1.6153
72.294,1.6149
72.336,1.6149
72.336,1.6153
72.336,1.6161
72.336,1.6172
72.336,1.6188
72.336,1.6207
72.336,1.6230
72.336,1.6256
72.339,1.6287
72.344,1.6321
72.388,1.6359
72.388,1.6401
72.388,1.6446
72.388,1.6495
72.389,1.6547
72.389,1.6604
72.389,1.6663
72.389,1.6727
72.389,1.6793
72.394,1.6863
72.437,1.6937
72.437,1.7013
72.437,1.7093
72.437,1.7176
72.437,1.7262
72.437,1.7352
72.437,1.7444
72.437,1.7539
72.440,1.7639
72.444,1.7740
72.492,1.7844
72.492,1.7951
72.493,1.8060
72.493,1.8172
72.493,1.8286
72.493,1.8404
72.493,1.8523
72.493,1.8644
72.493,1.8767
72.494,1.8893
72.499,1.9021
72.540,1.9150
72.540,1.9282
72.540,1.9416
72.540,1.9551
72.540,1.9687
72.540,1.9825
72.540,1.9964
72.540,2.0105
72.544,2.0247
72.549,2.0391
72.596,2.0535
72.597,2.0681
72.597,2.0828
72.597,2.0976
72.597,2.1124
72.597,2.1273
72.597,2.1423
72.597,2.1573
72.597,2.1724
72.599,2.1878
72.604,2.2030
72.648,2.2183
72.648,2.2336
72.648,2.2489
72.648,2.2642
72.648,2.2797
72.648,2.2952
72.648,2.3106
72.649,2.3260
72.649,2.3416
72.654,2.3569
72.696,2.3725
72.697,2.3879
72.697,2.4033
72.697,2.4187
72.697,2.4341
72.697,2.4494
72.697,2.4650
72.697,2.4800
72.699,2.4953
72.704,2.5104
72.748,2.5256
72.749,2.5408
72.749,2.5559
72.749,2.5708
72.749,2.5859
72.749,2.6008
72.749,2.6156
72.749,2.6304
72.749,2.6451
72.754,2.6597
72.796,2.6743
72.797,2.6887
72.797,2.7033
72.797,2.7176
72.797,2.7319
72.797,2.7461
72.797,2.7601
72.797,2.7741
72.800,2.7882
72.804,2.8019
72.853,2.8158
72.853,2.8294
72.853,2.8430
72.853,2.8564
72.853,2.8698
72.853,2.8831
72.853,2.8963
72.853,2.9093
72.853,2.9224
72.854,2.9352
72.859,2.9481
72.901,2.9607
72.901,2.9733
72.901,2.9858
72.901,2.9982
72.901,3.0104
72.901,3.0226
72.901,3.0346
72.901,3.0467
72.905,3.0585
72.910,3.0704
72.956,3.0819
72.957,3.0936
72.957,3.1048
72.957,3.1163
72.957,3.1274
72.957,3.1385
72.957,3.1494
72.957,3.1605
72.957,3.1712
72.959,3.1818
72.964,3.1923
73.012,3.2029
73.012,3.2132
73.012,3.2235
73.012,3.2336
73.012,3.2438
73.012,3.2537
73.012,3.2635
73.012,3.2732
73.012,3.2829
73.014,3.2924
73.019,3.3019
73.064,3.3112
73.065,3.3205
73.065,3.3296
73.065,3.3388
73.065,3.3476
73.065,3.3565
73.065,3.3651
73.065,3.3739
73.065,3.3824
73.069,3.3910
73.117,3.3993
73.117,3.4076
73.117,3.4157
73.117,3.4239
73.117,3.4318
73.117,3.4398
73.117,3.4475
73.117,3.4553
73.117,3.4628
73.119,3.4704
73.124,3.4777
73.169,3.4851
73.169,3.4923
73.169,3.4995
73.169,3.5064
73.169,3.5134
73.169,3.5202
73.169,3.5270
73.169,3.5336
73.170,3.5403
73.174,3.5467
73.216,3.5531
73.217,3.5594
73.217,3.5657
73.217,3.5717
73.217,3.5778
73.217,3.5837
73.217,3.5896
73.217,3.5953
73.219,3.6011
73.224,3.6066
73.269,3.6122
73.269,3.6176
73.269,3.6231
73.269,3.6283
73.269,3.6335
73.269,3.6386
73.269,3.6437
73.269,3.6486
73.269,3.6535
73.274,3.6583
73.316,3.6631
73.317,3.6677
73.317,3.6723
73.317,3.6769
73.317,3.6814
73.317,3.6857
73.317,3.6900
73.317,3.6942
73.319,3.6984
73.324,3.7025
73.368,3.7066
73.369,3.7105
73.369,3.7144
73.369,3.7183
73.369,3.7221
73.369,3.7258
73.369,3.7295
73.369,3.7330
73.369,3.7366
73.374,3.7401
73.421,3.7436
73.421,3.7469
73.421,3.7503
73.421,3.7535
73.421,3.7568
73.421,3.7600
73.421,3.7631
73.421,3.7662
73.421,3.7692
73.425,3.7722
73.429,3.7751
73.472,3.7780
73.472,3.7809
73.472,3.7837
73.472,3.7865
73.472,3.7892
73.472,3.7919
73.472,3.7945
73.472,3.7971
73.474,3.7997
73.479,3.8023
73.520,3.8047
73.520,3.8072
73.520,3.8096
73.520,3.8120
73.520,3.8144
73.520,3.8168
73.520,3.8190
73.520,3.8214
73.524,3.8236
73.529,3.8258
73.573,3.8280
73.573,3.8302
73.573,3.8323
73.573,3.8345
73.573,3.8366
73.573,3.8387
73.573,3.8407
73.573,3.8428
73.574,3.8448
73.579,3.8468
73.620,3.8488
73.620,3.8508
73.620,3.8527
73.620,3.8547
73.620,3.8566
73.620,3.8585
73.620,3.8603
73.620,3.8622
73.624,3.8641
73.629,3.8659
73.672,3.8678
73.672,3.8696
73.672,3.8714
73.672,3.8732
73.672,3.8750
73.672,3.8768
73.672,3.8785
73.672,3.8803
73.674,3.8820
73.679,3.8838
73.720,3.8855
73.721,3.8872
73.721,3.8889
73.721,3.8907
73.721,3.8923
73.721,3.8941
73.721,3.8957
73.721,3.8974
73.725,3.8991
73.730,3.9008
73.773,3.9025
73.773,3.9041
73.773,3.9058
73.773,3.9075
73.773,3.9091
73.773,3.9108
73.773,3.9124
73.773,3.9141
73.774,3.9157
73.779,3.9174
73.824,3.9190
73.824,3.9206
73.824,3.9222
73.824,3.9238
73.824,3.9253
73.824,3.9268
73.824,3.9282
73.824,3.9295
73.824,3.9308
73.829,3.9321
73.872,3.9333
73.873,3.9345
73.873,3.9355
73.873,3.9366
73.873,3.9375
73.873,3.9384
73.873,3.9392
73.873,3.9400
73.874,3.9406
73.879,3.9412
73.920,3.9417
73.920,3.9422
73.920,3.9425
73.920,3.9428
73.920,3.9429
73.920,3.9430
73.920,3.9429
73.920,3.9428
73.924,3.9426
73.929,3.9422
73.972,3.9418
73.972,3.9413
73.972,3.9406
73.972,3.9399
73.972,3.9390
73.972,3.9380
73.972,3.9369
73.972,3.9357
73.974,3.9344
73.979,3.9329
74.020,3.9314
74.020,3.9297
74.020,3.9279
74.020,3.9260
74.020,3.9239
74.020,3.9217
74.020,3.9194
74.020,3.9170
74.024,3.9144
74.029,3.9117
74.072,3.9089
74.073,3.9059
74.073,3.9028
74.073,3.8996
74.073,3.8963
74.073,3.8928
74.073,3.8891
74.073,3.8854
74.074,3.8815
74.079,3.8774
74.124,3.8733
74.124,3.8689
74.124,3.8645
74.124,3.8599
74.124,3.8552
74.124,3.8502
74.124,3.8452
74.124,3.8401
74.124,3.8348
74.129,3.8293
74.177,3.8238
74.177,3.8181
74.177,3.8122
74.177,3.8062
74.177,3.8001
74.177,3.7938
74.177,3.7874
74.177,3.7808
74.177,3.7740
74.179,3.7672
74.184,3.7603
74.228,3.7531
74.228,3.7459
74.228,3.7385
74.228,3.7309
74.228,3.7232
74.228,3.7154
74.228,3.7075
74.228,3.6994
74.229,3.6911
74.234,3.6828
74.280,3.6743
74.280,3.6657
74.280,3.6569
74.280,3.6480
74.280,3.6390
74.280,3.6299
74.280,3.6206
74.280,3.6112
74.280,3.6016
74.284,3.5920
74.289,3.5822
74.332,3.5723
74.332,3.5623
74.332,3.5521
74.332,3.5418
74.332,3.5314
74.332,3.5209
74.332,3.5103
74.332,3.4996
74.334,3.4887
74.339,3.4777
74.384,3.4667
74.384,3.4554
74.384,3.4441
74.384,3.4327
74.384,3.4212
74.385,3.4096
74.385,3.3979
74.385,3.3861
74.385,3.3741
74.389,3.3622
74.433,3.3500
74.433,3.3377
74.433,3.3254
74.433,3.3131
74.433,3.3007
74.433,3.2881
74.433,3.2755
74.433,3.2629
74.435,3.2502
74.439,3.2374
74.485,3.2247
74.485,3.2118
74.485,3.1989
74.485,3.1859
74.485,3.1730
74.485,3.1600
74.485,3.1469
74.485,3.1338
74.485,3.1209
74.490,3.1078
74.537,3.0946
74.537,3.0815
74.537,3.0683
74.537,3.0553
74.537,3.0421
74.537,3.0290
74.537,3.0159
74.537,3.0028
74.537,2.9899
74.540,2.9767
74.545,2.9638
74.592,2.9507
74.593,2.9378
74.593,2.9249
74.593,2.9120
74.593,2.8991
74.593,2.8863
74.593,2.8737
74.593,2.8611
74.593,2.8485
74.594,2.8359
74.599,2.8234
74.640,2.8110
74.641,2.7986
74.641,2.7863
74.641,2.7742
74.641,2.7621
74.641,2.7502
74.641,2.7383
74.641,2.7264
74.644,2.7148
74.649,2.7032
74.692,2.6917
74.693,2.6803
74.693,2.6691
74.693,2.6580
74.693,2.6470
74.693,2.6361
74.693,2.6254
74.693,2.6147
74.694,2.6043
74.699,2.5939
74.744,2.5837
74.744,2.5737
74.745,2.5638
74.745,2.5541
74.745,2.5445
74.745,2.5351
74.745,2.5258
74.745,2.5168
74.745,2.5078
74.749,2.4990
74.792,2.4905
74.792,2.4822
74.792,2.4740
74.792,2.4659
74.792,2.4581
74.792,2.4505
74.792,2.4430
74.792,2.4357
74.794,2.4287
74.799,2.4218
74.841,2.4151
74.841,2.4087
74.841,2.4024
74.841,2.3964
74.841,2.3906
74.841,2.3850
74.841,2.3796
74.841,2.3744
74.845,2.3694
74.849,2.3647
74.897,2.3601
74.897,2.3558
74.897,2.3517
74.897,2.3479
74.897,2.3442
74.897,2.3408
74.897,2.3376
74.897,2.3346
74.897,2.3318
74.900,2.3293
74.904,2.3270
74.948,2.3250
74.949,2.3231
74.949,2.3215
74.949,2.3201
74.949,2.3190
74.949,2.3180
74.949,2.3173
74.949,2.3168
74.949,2.3166
74.954,2.3165
75.000,2.3167
75.001,2.3171
75.001,2.3178
75.001,2.3186
75.001,2.3197
75.001,2.3210
75.001,2.3225
75.001,2.3242
75.001,2.3261
75.004,2.3283
75.009,2.3306
75.052,2.3332
75.052,2.3360
75.053,2.3389
75.053,2.3421
75.053,2.3454
75.053,2.3490
75.053,2.3528
75.053,2.3568
75.054,2.3609
75.060,2.3653
75.101,2.3698
75.101,2.3745
75.101,2.3793
75.101,2.3844
75.101,2.3896
75.101,2.3950
75.101,2.4006
75.101,2.4063
75.104,2.4121
75.109,2.4182
75.153,2.4243
75.153,2.4307
75.153,2.4371
75.153,2.4437
75.153,2.4504
75.153,2.4573
75.153,2.4642
75.153,2.4714
75.155,2.4786
75.159,2.4860
75.200,2.4934
75.201,2.5009
75.201,2.5086
75.201,2.5165
75.201,2.5242
75.201,2.5322
75.201,2.5402
75.201,2.5484
75.204,2.5566
75.209,2.5650
75.253,2.5733
75.253,2.5820
75.253,2.5904
75.253,2.5991
75.253,2.6078
75.253,2.6165
75.253,2.6253
75.253,2.6342
75.254,2.6431
75.259,2.6522
75.305,2.6612
75.305,2.6704
75.305,2.6795
75.305,2.6887
75.305,2.6979
75.305,2.7072
75.305,2.7165
75.305,2.7259
75.305,2.7353
75.309,2.7447
75.353,2.7541
75.353,2.7637
75.353,2.7731
75.353,2.7827
75.353,2.7921
75.353,2.8018
75.353,2.8113
75.353,2.8209
75.354,2.8304
75.360,2.8401
75.400,2.8497
75.400,2.8593
75.400,2.8689
75.400,2.8787
75.400,2.8882
75.400,2.8978
75.400,2.9074
75.400,2.9171
75.404,2.9266
75.409,2.9363
75.453,2.9459
75.453,2.9555
75.453,2.9650
75.453,2.9747
75.453,2.9842
75.453,2.9938
75.453,3.0034
75.453,3.0129
75.454,3.0223
75.459,3.0319
75.500,3.0413
75.500,3.0508
75.501,3.0602
75.501,3.0697
75.501,3.0790
75.501,3.0884
75.501,3.0977
75.501,3.1071
75.505,3.1164
75.509,3.1257
75.552,3.1349
75.553,3.1441
75.553,3.1534
75.553,3.1625
75.553,3.1716
75.553,3.1807
75.553,3.1897
75.553,3.1988
75.555,3.2077
75.559,3.2167
75.600,3.2256
75.601,3.2345
75.601,3.2433
75.601,3.2522
75.601,3.2609
75.601,3.2696
75.601,3.2783
75.601,3.2870
75.604,3.2956
75.609,3.3041
75.657,3.3127
75.657,3.3213
75.657,3.3297
75.657,3.3381
75.657,3.3464
75.657,3.3548
75.657,3.3631
75.657,3.3713
75.657,3.3795
75.659,3.3877
75.664,3.3958
75.708,3.4038
75.708,3.4119
75.708,3.4199
75.708,3.4278
75.708,3.4357
75.708,3.4435
75.708,3.4513
75.709,3.4592
75.709,3.4669
75.714,3.4745
75.756,3.4821
75.757,3.4897
75.757,3.4973
75.757,3.5047
75.757,3.5121
75.757,3.5195
75.757,3.5268
75.757,3.5341
75.759,3.5413
75.764,3.5484
75.812,3.5555
75.813,3.5625
75.813,3.5695
75.813,3.5763
75.813,3.5832
75.813,3.5900
75.813,3.5968
75.813,3.6034
75.813,3.6100
75.815,3.6165
75.819,3.6230
75.864,3.6294
75.865,3.6358
75.865,3.6420
75.865,3.6482
75.865,3.6543
75.865,3.6605
75.865,3.6664
75.865,3.6724
75.865,3.6783
75.869,3.6842
75.912,3.6899
75.912,3.6956
75.912,3.7012
75.912,3.7069
75.912,3.7123
75.912,3.7178
75.912,3.7231
75.912,3.7285
75.914,3.7337
75.919,3.7389
75.960,3.7440
75.961,3.7491
75.961,3.7541
75.961,3.7590
75.961,3.7638
75.961,3.7686
75.961,3.7733
75.961,3.7780
75.964,3.7826
75.969,3.7872
76.012,3.7916
76.013,3.7961
76.013,3.8004
76.013,3.8047
76.013,3.8089
76.013,3.8131
76.013,3.8172
76.013,3.8213
76.014,3.8252
76.019,3.8292
76.061,3.8330
76.061,3.8369
76.061,3.8406
76.061,3.8443
76.061,3.8479
76.061,3.8515
76.061,3.8550
76.061,3.8585
76.065,3.8619
76.069,3.8653
76.112,3.8685
76.113,3.8718
76.113,3.8750
76.113,3.8781
76.113,3.8812
76.113,3.8843
76.113,3.8872
76.113,3.8902
76.115,3.8930
76.119,3.8959
76.161,3.8986
76.161,3.9014
76.161,3.9040
76.161,3.9067
76.161,3.9092
76.161,3.9118
76.161,3.9142
76.161,3.9167
76.164,3.9190
76.170,3.9214
76.217,3.9237
76.217,3.9260
76.217,3.9281
76.217,3.9303
76.217,3.9324
76.217,3.9345
76.217,3.9365
76.217,3.9386
76.217,3.9405
76.220,3.9425
76.224,3.9443
76.273,3.9462
76.273,3.9479
76.273,3.9498
76.273,3.9514
76.273,3.9532
76.273,3.9548
76.273,3.9565
76.273,3.9580
76.273,3.9596
76.275,3.9611
76.279,3.9626
76.320,3.9640
76.320,3.9655
76.320,3.9669
76.320,3.9683
76.320,3.9695
76.320,3.9709
76.320,3.9721
76.320,3.9734
76.325,3.9746
76.329,3.9758
76.372,3.9769
76.373,3.9781
76.373,3.9791
76.373,3.9802
76.373,3.9812
76.373,3.9823
76.373,3.9833
76.373,3.9843
76.375,3.9852
76.379,3.9861
76.420,3.9870
76.421,3.9879
76.421,3.9887
76.421,3.9896
76.421,3.9903
76.421,3.9912
76.421,3.9919
76.421,3.9926
76.425,3.9933
76.429,3.9939
76.472,3.9945
76.473,3.9951
76.473,3.9956
76.473,3.9961
76.473,3.9965
76.473,3.9970
76.473,3.9973
76.473,3.9977
76.474,3.9979
76.479,3.9982
76.520,3.9984
76.521,3.9986
76.521,3.9986
76.521,3.9988
76.521,3.9987
76.521,3.9987
76.521,3.9986
76.521,3.9986
76.524,3.9983
76.529,3.9982
76.572,3.9979
76.573,3.9976
76.573,3.9972
76.573,3.9968
76.573,3.9963
76.573,3.9958
76.573,3.9952
76.573,3.9946
76.574,3.9939
76.579,3.9932
76.624,3.9924
76.624,3.9916
76.624,3.9906
76.624,3.9897
76.624,3.9887
76.624,3.9876
76.624,3.9865
76.624,3.9853
76.625,3.9841
76.629,3.9828
76.672,3.9815
76.672,3.9801
76.672,3.9786
76.672,3.9771
76.672,3.9755
76.672,3.9739
76.672,3.9722
76.672,3.9705
76.674,3.9687
76.679,3.9669
76.721,3.9649
76.721,3.9630
76.721,3.9610
76.721,3.9589
76.721,3.9568
76.721,3.9546
76.721,3.9524
76.721,3.9501
76.724,3.9478
76.729,3.9454
76.772,3.9430
76.772,3.9405
76.773,3.9379
76.773,3.9354
76.773,3.9327
76.773,3.9300
76.773,3.9273
76.773,3.9245
76.774,3.9217
76.779,3.9188
76.821,3.9159
76.821,3.9129
76.821,3.9099
76.821,3.9068
76.821,3.9037
76.821,3.9006
76.821,3.8974
76.821,3.8942
76.825,3.8909
76.829,3.8876
76.872,3.8843
76.873,3.8809
76.873,3.8775
76.873,3.8741
76.873,3.8706
